Temperature,Humidity,Light Intensity,Soil Moisture,Door State,Light State,Fan State,Pump State
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,22.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,22.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,22.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,22.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,22.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,24.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,86.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
23.0,16.0,85.0,23.0,1.0,0.0,0.0,0.0
